"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-09",,"85","94","79"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-10",,"86","92",
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-11","0.04","83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-12","0.69","83","90","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-13","0.10","85","92","79"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-14","0.10","84","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-15","0.02","86",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-16","0.00","84","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-17",,"85","92","79"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-18",,"85",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-19",,"80","83",
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-20",,"83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-21",,"80","83","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-22","0.00","82","88","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-23","0.04","81","85",
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-24","0.02","82","88","76"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-25","0.69","84","92","77"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-26","0.00","85","92","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-27",,"84","93",
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-28",,"85",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-29",,"85","92","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-30",,"86","94","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-10-31",,"86",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2023-11-01",,"81",,
"RP000098429","NINOY AQUINO INTERN, RP","2023-11-02",,"84","90","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-11-03",,"87","94","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-11-04",,"87","94","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-11-05",,"86","94","80"
"RP000098429","NINOY AQUINO INTERN, RP","2023-11-06",,"87","95",
"RP000098429","NINOY AQUINO INTERN, RP","2023-11-07",,"85","91",
"RP000098429","NINOY AQUINO INTERN, RP","2023-11-08","0.06","84","90","78"
"RP000098429","NINOY AQUINO INTERN, RP","2023-11-09","0.00","86","95",
